umur,ratio_skor_kredit_jumlah_pinjaman,pekerjaan_Kontrak,pekerjaan_Freelance,bins_jumlah_pinjaman,bins_skor_kredit,bins_pendapatan,bins_umur,ratio_pendapatan_jumlah_pinjaman,pendapatan,ratio_pendapatan_skor_kredit,ratio_umur_jumlah_pinjaman,ratio_umur_skor_kredit,ratio_umur_pendapatan,jumlah_pinjaman,skor_kredit,pekerjaan_Tetap,disetujui_encoded
0.5384615384615384,0.1403765226554526,True,False,0.75,0.75,0.5,0.5,0.10498000327649776,0.43054102448915565,0.31584550636589104,0.12326914265043654,0.3724584315455801,0.16002792322693501,0.6398619545340366,0.5988538681948423,False,1
0.05128205128205132,0.3146168330893512,False,False,0.5,1.0,0.5,0.0,0.17156139606018467,0.45954127683800117,0.28073081436704284,0.07999394959625727,0.03605356022863698,0.05661062713471094,0.39052546345852746,0.8882521489971347,True,1
0.41025641025641024,0.08832064250420621,True,False,1.0,0.75,0.75,0.25,0.13639275735204812,0.7430370198291019,0.5288861836956644,0.06854806434795416,0.29154749825607207,0.06949393871890944,0.8388936635452845,0.6131805157593124,False,1
0.6923076923076924,0.1274507148688361,False,True,0.5,0.0,0.75,0.75,0.21929175471821102,0.7696438780706495,0.7025994681248382,0.18834459932781208,0.6334346126307562,0.10240456242787005,0.514510443397366,0.22063037249283668,False,0
0.7692307692307693,0.520034176636987,True,False,0.0,0.0,1.0,0.75,0.6925976463535759,0.9750309040390022,0.8420557657180378,0.5752652032766347,0.654791323165705,0.08225211460953769,0.09538299345059906,0.2836676217765042,False,1
0.23076923076923073,0.3555503726610979,False,True,0.0,0.0,0.0,0.25,0.1279517934108755,0.15930957685973465,0.1729486255310351,0.219311411665939,0.2779667033067692,0.22243049156695585,0.19287397387219604,0.2664756446991403,False,0
0.17948717948717952,0.08902491483432337,False,True,0.75,0.25,0.25,0.0,0.06939825387578184,0.2979095718728829,0.276612256094974,0.05306892849532441,0.2260401343829645,0.12802617439640562,0.6846822797221042,0.3180515759312321,False,0
0.17948717948717952,0.13678852177059206,False,False,0.75,0.75,0.5,0.0,0.10317369571072457,0.46630842286923047,0.31567887693160834,0.050790564627437945,0.13299352317973723,0.079786116146985,0.7018633976179118,0.7191977077363898,True,1
0.5897435897435898,0.306382387055234,True,False,0.25,0.75,1.0,0.5,0.32772596539229937,0.8064212612950571,0.5892780800742834,0.25527802498055496,0.41486909365351954,0.08370460962450718,0.31599012654999137,0.5644699140401146,False,1
0.564102564102564,0.1832735727145793,False,False,0.5,0.75,0.5,0.5,0.15848353682326896,0.5765223263887395,0.40236592010236827,0.1509980835944569,0.3688381989234276,0.12228805974645626,0.5497494152034509,0.6590257879656161,True,1
0.8461538461538461,0.38881806707735045,False,False,0.25,1.0,0.0,1.0,0.0808308046505472,0.13904604119717215,0.07851981285099047,0.3217083129841145,0.4276723598785649,0.4777667860974821,0.32560055980995783,0.974212034383954,True,1
0.4871794871794871,0.1464025156900571,False,False,0.75,0.75,0.5,0.5,0.1259210421106374,0.5215491825895683,0.3697742090827133,0.11442520512068338,0.32978568956015175,0.12287740853963836,0.6385836971917578,0.638968481375358,True,1
0.4358974358974359,0.34199574831876,True,False,0.25,0.5,1.0,0.5,0.3934555865935071,0.8708075298631957,0.65565515562983,0.24173343279726925,0.33760769438107296,0.05712580781701002,0.26385420444237107,0.5100286532951288,False,0
0.2564102564102564,0.4937730509312718,True,False,0.0,0.75,0.5,0.25,0.32101577314941954,0.5125895901768688,0.3749997927855955,0.2505865233716412,0.20523645595627754,0.08428686374549083,0.1652808401383594,0.5902578796561602,False,1
0.0,0.043636692434822794,False,True,1.0,0.0,1.0,0.0,0.15122648958608992,0.8599226354202876,0.750100479683531,0.006687255659048125,0.10986746147504595,0.006883258448392014,0.877152075736494,0.2779369627507162,False,0
0.9999999999999999,0.040745796397961,False,True,1.0,0.0,0.0,1.0,0.016176486047759647,0.07215290701331142,0.12648852474294087,0.17038937169209567,0.9676164468260512,0.695691179474022,0.7647048111522508,0.07736389684813738,False,0
0.33333333333333337,0.07350221180860006,False,True,1.0,0.5,0.75,0.25,0.1308204190756438,0.7151681815751625,0.5501238877627262,0.05713000492821482,0.2797756206668198,0.06288109838791034,0.8416627817450316,0.487106017191977,False,0
0.10256410256410253,0.6345284030077579,False,True,0.0,0.0,0.75,0.0,0.6401161724064959,0.7052429318892133,0.6436314087793641,0.31376950310155316,0.19630077842875443,0.03222657544357805,0.0417166464395228,0.2292263610315186,False,1
0.4358974358974359,0.16921750318042958,False,True,0.25,0.0,1.0,0.5,0.36537772590261386,0.9739718759245348,0.9999999999999999,0.19543019501197975,0.5338616431589044,0.04693965805015198,0.34754556602938125,0.0372492836676217,False,1
0.0,0.27584708557436355,False,False,0.5,1.0,1.0,0.0,0.28797832745388774,0.9370637499439274,0.5577777667602762,0.053105745537359625,0.003306196757350943,0.002489172327243834,0.4601437661309419,0.9369627507163325,True,1
0.05128205128205132,0.5790709523411878,False,False,0.0,0.75,1.0,0.0,0.5667526592504549,0.8869053348762315,0.6132008810351518,0.19154072686791282,0.07042936679126816,0.011171857218682822,0.1314911372582611,0.6561604584527219,True,1
0.17948717948717952,0.06476450697173608,False,True,1.0,0.5,0.25,0.0,0.03369859311687269,0.20533886689179018,0.17251845268321606,0.030117875660703577,0.1787224325234028,0.17257917910195436,0.8941455533875432,0.5014326647564469,False,1
0.9743589743589743,0.35797933250042213,False,True,0.0,0.25,0.75,1.0,0.42063267877968935,0.7874347369356126,0.6783567234418261,0.4878277161409974,0.7880575580850507,0.13525421012450384,0.19974079973192974,0.303724928366762,False,0
0.8205128205128206,0.08555771734698439,False,False,1.0,1.0,0.0,0.75,0.020765628927391686,0.14670156598344633,0.09795909224664287,0.10921726092221168,0.4685222324391739,0.45551794135769647,0.9483437944848369,0.7994269340974212,True,0
0.05128205128205132,0.11323008407912358,False,True,0.5,0.0,1.0,0.0,0.25496715949642157,0.8764895935426988,0.8682796621342914,0.0578634714942676,0.19675850878899315,0.011841569464001216,0.49641053114194345,0.09455587392550147,False,0
0.6923076923076924,0.04795717315558007,True,False,1.0,0.25,1.0,0.75,0.13787879791357768,0.8339911831753761,0.6701136744536501,0.09467741250100631,0.541728235073895,0.09229465460473724,0.9326766553411289,0.4068767908309454,False,1
0.6410256410256411,0.15225377870836906,False,False,0.75,1.0,0.75,0.75,0.14249186670440966,0.6867325752414836,0.4089818808956893,0.11937671432451841,0.33387253015747376,0.11038588237751396,0.74042911557688,0.9340974212034383,True,1
0.717948717948718,0.13349872362657725,False,False,1.0,1.0,0.5,0.75,0.07163151026909109,0.3741751579213929,0.22179494214927734,0.11870049882424244,0.37271858111202716,0.22192906911098256,0.8062598756756129,0.9369627507163325,True,0
0.33333333333333337,0.1289591022104409,True,False,0.75,0.5,0.25,0.25,0.07970555179073643,0.3059787813584408,0.2530400576831032,0.09110313803210573,0.28645470015008345,0.1638646480397801,0.6168237558025155,0.4641833810888252,False,0
0.923076923076923,0.2916940030578523,False,False,0.25,0.75,0.25,1.0,0.1261548486403327,0.2929114613945466,0.21061809167929954,0.3188617053498689,0.5780539679013154,0.32328964717399794,0.3596820551337857,0.6590257879656161,True,1
0.8205128205128206,0.1428532990793687,True,False,0.75,0.75,1.0,0.75,0.23463310674087842,0.983719579541199,0.7054918309185992,0.17690808656390064,0.5463244618614678,0.08662014572737353,0.6277193006577304,0.5873925501432664,False,1
0.5897435897435898,0.10448222023549023,False,False,1.0,1.0,0.25,0.5,0.036908412246056316,0.21012494775152815,0.1387783758650084,0.09168395683657354,0.3440596144594654,0.29913222735089257,0.8568885718898284,0.7936962750716332,True,1
0.9999999999999999,0.08359331617351465,False,True,0.75,0.25,0.5,1.0,0.08540129384592864,0.394347503753549,0.3470555310398282,0.18150826460922073,0.7800139764024779,0.27245346346980737,0.7211861045473527,0.3467048710601719,False,1
0.6923076923076924,0.16948400180113823,False,False,0.75,1.0,1.0,0.75,0.22048732278173164,0.925663606433416,0.5969495725629328,0.15313188193429061,0.4037074937530756,0.07992695652697376,0.6301964236251986,0.7822349570200573,True,1
0.3589743589743589,0.01776584239154258,False,True,1.0,0.0,0.0,0.25,0.006242183587160451,0.06632347773845212,0.1064114857869404,0.04581457386449052,0.40415793297199953,0.39266852541524033,0.9803820937791995,0.18051575931232078,False,0
0.4871794871794871,0.059062384768002574,True,False,1.0,0.25,0.75,0.5,0.12964532869396342,0.7097860953015662,0.5920672370010815,0.079080670629676,0.42315612299503913,0.08482780191224448,0.8428589908402236,0.3610315186246418,False,0
0.564102564102564,0.19770227881044947,True,False,0.5,0.5,0.5,0.5,0.14359022689451792,0.4301110706281446,0.3428527510815965,0.18264813209292338,0.43049613383745067,0.16534377895788152,0.4535567884693782,0.4756446991404011,False,0
0.6666666666666666,0.3888542840107103,False,False,0.25,1.0,0.75,0.75,0.32782628796225644,0.7792183976396511,0.4813566490843423,0.2872480781193224,0.36563724604456294,0.09753362328816773,0.3012448844307043,0.8653295128939829,True,1
0.9487179487179488,0.25314206153820695,False,False,0.5,1.0,0.5,1.0,0.1274935629245337,0.41157224294739203,0.24454270848254753,0.24907181114102714,0.49238356189646426,0.25219465086411647,0.49782636023613425,0.9340974212034383,True,1
0.8717948717948717,0.14846396192607755,False,True,0.5,0.25,0.5,1.0,0.14634855613875064,0.485433588780786,0.4271742091414924,0.2304933960112445,0.7063820741585516,0.2036323193345367,0.5029821982680276,0.3209169054441261,False,1
0.9999999999999999,0.43171394509533445,False,True,0.0,0.5,0.5,1.0,0.3192377170556444,0.5596340523222135,0.424455346828683,0.5065817716853973,0.6830981730763446,0.1987464625829081,0.1930468916682682,0.5272206303724927,False,1
0.05128205128205132,0.12841334473857655,True,False,0.75,0.25,1.0,0.0,0.21371821149320905,0.8413595218894203,0.6819197880279898,0.043560844480235936,0.12006069306649231,0.014201252700343801,0.5871500926672695,0.3925501432664755,False,0
0.3589743589743589,0.815538715922768,False,True,0.0,0.25,0.25,0.25,0.28907745202709856,0.1796622392343685,0.18398352063767628,0.5638243083331175,0.3571740005822511,0.25043642540992894,0.0025704057001914304,0.30085959885386804,False,1
0.6923076923076924,0.20455168095944828,False,False,0.75,1.0,1.0,0.75,0.23078631600937152,0.9279821977645111,0.5515604771440208,0.16162301316440855,0.3587613753098967,0.07964072532430769,0.5990566601143658,0.9398280802292263,True,1
0.7692307692307693,0.14840837254103764,True,False,0.75,0.5,0.0,0.75,0.050392132432842685,0.16221244330329768,0.14172752198126035,0.18365455696543762,0.5528443102786089,0.4137463642008712,0.574345658638856,0.4957020057306589,False,1
0.3589743589743589,0.4140939759887404,False,False,0.25,1.0,0.25,0.25,0.11382047230830511,0.18838445514606847,0.12142861335580107,0.2136134553975161,0.2102238930572803,0.24313342272226687,0.27002785848255073,0.8280802292263609,True,0
0.564102564102564,0.22666900435579465,True,False,0.5,0.5,0.0,0.5,0.053927828642114706,0.09606179593507921,0.0971790013815157,0.206433393049567,0.43688871379520644,0.4355547959300436,0.39585884286541917,0.4584527220630372,False,0
0.33333333333333337,0.0446310281209992,False,True,1.0,0.25,0.75,0.25,0.13091430056165165,0.7916101347681948,0.6517172380548504,0.04731880732446363,0.31486460400599425,0.05346090446707601,0.9312045321456252,0.3724928366762177,False,1
0.1282051282051282,0.12048887079170503,False,True,0.75,0.75,0.5,0.0,0.10938662308005939,0.485878809717476,0.36231506181939566,0.04390925063261403,0.13316001790535675,0.06630769763740144,0.6886627756005385,0.5644699140401146,False,1
0.8717948717948717,0.21571650883401658,True,False,0.5,0.25,0.0,1.0,0.07251836421228833,0.14379893532483592,0.14838828253163697,0.2946312451245877,0.6937555341821624,0.47963361947484867,0.37648012573863443,0.3438395415472779,False,0
0.20512820512820518,0.31934016560588185,False,True,0.25,0.5,0.5,0.25,0.20719963054605162,0.42475297547347235,0.34362247978537563,0.16377408407420277,0.20624312998076394,0.09439532991948851,0.27320679206177734,0.45558739255014324,False,0
0.33333333333333337,0.46541464084518436,False,False,0.25,1.0,1.0,0.25,0.4359914955876353,0.9350750807077155,0.5614419410290924,0.21913311460331328,0.17809333898981633,0.03927295745593006,0.24722965999924276,0.9197707736389682,True,1
0.3076923076923077,0.15368909240553605,False,False,0.75,0.75,0.5,0.25,0.10866386638057624,0.4414119486736241,0.3076070372165558,0.08353141240613357,0.21538356240233292,0.11060986083126767,0.63260159721534,0.6762177650429799,True,1
0.10256410256410253,0.6790460001534975,False,False,0.0,1.0,1.0,0.0,0.6983644554899093,0.9984916247121729,0.6644102141496873,0.24338924164767892,0.08893123576044815,0.010079581589304616,0.09917207721725604,0.7220630372492836,True,1
0.41025641025641024,0.12826896126618312,False,False,0.75,1.0,0.25,0.25,0.043839315784569954,0.2054549320346927,0.13930871520117988,0.08127271327046462,0.25322203454320913,0.24616984370429681,0.749377505059625,0.7621776504297992,True,0
0.07692307692307698,0.059389254721524565,False,True,0.75,0.0,1.0,0.0,0.19511250339650962,0.925393809501438,0.8713582072013974,0.03143339294032349,0.1969421445708594,0.011652910962233719,0.723505681090793,0.16045845272206294,False,0
0.4358974358974359,0.05956850725341678,False,True,1.0,0.5,0.25,0.5,0.03165328551195838,0.2116662739864769,0.17095412507521449,0.059074773189941754,0.3269907198070111,0.24940164146572055,0.94769535781928,0.5444126074498568,False,0
0.717948717948718,0.1293943118802843,True,False,0.5,0.0,1.0,0.75,0.23328541222450674,0.8527926163470532,0.7413670099964829,0.18589831783669789,0.6183778167078868,0.09262539555185548,0.5368060912975544,0.2836676217765042,False,1
0.17948717948717952,0.24084181307356442,False,False,0.5,1.0,0.5,0.0,0.15679797458414277,0.540398008536712,0.3220505981630797,0.08038988688631879,0.09655375382508696,0.06572228985237599,0.5196949962878542,0.9312320916905441,True,1
0.1282051282051282,0.09258820467574388,False,True,0.75,0.0,0.75,0.0,0.15987254095739387,0.6526235113790702,0.6037713868640251,0.053070055330059804,0.21849188313775808,0.04163488853325179,0.6205790347179877,0.2177650429799427,False,0
0.2564102564102564,0.17388568060536744,False,True,0.5,0.0,0.75,0.25,0.24040606286870272,0.7378327154097432,0.6416755384040538,0.11755384044210579,0.28691844832198643,0.04963778439536407,0.4359438526364813,0.2951289398280801,False,0
0.5128205128205129,0.06500611916180227,False,True,1.0,0.5,0.75,0.5,0.11162332814146797,0.6221914549057446,0.4969695139113032,0.0807832964575943,0.411088084991592,0.10423208999504485,0.8568828735315902,0.4383954154727794,False,0
0.7435897435897435,0.08986119375556312,True,False,0.75,0.0,1.0,0.75,0.20506629147619987,0.9001455441565975,0.7803720342891265,0.1534814493351924,0.6365845699367958,0.08898402159369462,0.6639307855101659,0.2836676217765042,False,1
0.1282051282051282,0.050177893585461736,False,True,1.0,0.0,0.75,0.0,0.12737398177245754,0.6836032373509773,0.6140385783463528,0.02906593264069246,0.20764580742520994,0.03810237949670409,0.8262030952873584,0.2550143266475644,False,1
0.3076923076923077,0.37574833679193276,False,False,0.25,0.75,0.5,0.25,0.27571047551972805,0.5655468315778063,0.40909363067242455,0.2067191826004143,0.23327041613184873,0.08269955820318822,0.25385859461167704,0.6017191977077365,True,1
0.7948717948717948,0.47428680142111834,True,False,0.0,0.75,1.0,0.75,0.4904277900880404,0.8883855928084645,0.6283247761501987,0.4436666175461298,0.5196138089689445,0.09647928617409321,0.1821702669847121,0.6160458452722062,False,1
0.5128205128205129,0.014787085254363952,False,True,1.0,0.0,0.0,0.5,0.0007535867251535697,0.03462908757530603,0.08030773074206626,0.0640615887428648,0.5274743314451227,0.5480112283667411,0.9920993783942874,0.1661891117478509,False,1
0.0,0.06401747653232343,True,False,1.0,0.25,1.0,0.0,0.1805932962805108,0.9338207637062823,0.7886820108938803,0.012823941349982076,0.10048033538245948,0.0026616244915068504,0.7946151285246449,0.3209169054441261,False,0
0.07692307692307698,0.23867261993976732,False,True,0.25,0.25,0.75,0.0,0.26923519496867254,0.6972595481263908,0.5799986900948113,0.09810800962014557,0.1430628806635062,0.029449260924273087,0.34819830181218536,0.36676217765042973,False,0
0.20512820512820518,0.14492768542409165,False,True,0.5,0.0,0.75,0.25,0.2193994500849917,0.7310159955922361,0.6537548229025785,0.09344665941199509,0.2631918342252715,0.04352556332761224,0.48458473437407246,0.2550143266475644,False,1
0.3589743589743589,0.2927305330818727,False,True,0.25,0.5,0.0,0.25,0.03829270968339292,0.01805340540964953,0.03495904930326074,0.18827943439086867,0.28934236917925227,0.5030793601959563,0.31770458206202656,0.5100286532951288,False,0
0.23076923076923073,0.07014749920833488,True,False,1.0,0.25,0.75,0.25,0.13387457448956733,0.6992404954054059,0.5728948664686551,0.04648419420109841,0.24072345185141086,0.050732267529739965,0.8039776730618265,0.38968481375358155,False,0
0.3076923076923077,0.1375791028769993,True,False,0.5,0.25,1.0,0.25,0.24261780955242498,0.9095563110760394,0.7454501320481637,0.09967056277860306,0.2984591528284851,0.038635460180648624,0.5513402305369177,0.3696275071633237,False,0
0.5128205128205129,0.26776049931194745,False,True,0.25,0.5,0.25,0.5,0.13784477383802032,0.30488084872679955,0.25385909062061496,0.22319234501226812,0.40486225611431714,0.2098697984561466,0.334186485039508,0.45558739255014324,False,0
0.4871794871794871,0.12814969520384398,False,True,0.75,0.5,1.0,0.5,0.2176100790179226,0.925045437234016,0.6951334260421161,0.1142555406951731,0.36978457784895347,0.05722714088489413,0.6393752417366251,0.5100286532951288,False,0
0.4358974358974359,0.11024166830252399,False,True,0.5,0.0,0.25,0.5,0.0718593276546456,0.21152002836964548,0.25284000381055627,0.13765412158714688,0.5036139002874601,0.24951643723415337,0.5047711785719666,0.09455587392550147,False,0
0.5128205128205129,0.2066410355662092,True,False,0.5,0.5,1.0,0.5,0.29006942557601945,0.8903047054836684,0.6946722210884021,0.180609423039308,0.40692491674539,0.06386877588128026,0.42777506345304406,0.4498567335243553,False,0
0.07692307692307698,0.10504770333253746,True,False,0.75,0.25,0.75,0.0,0.19135079487677667,0.7839164128196042,0.6780822007596902,0.04420184193080798,0.15959772914636888,0.021695465056660153,0.6171650083734433,0.29799426934097406,False,0
0.2564102564102564,0.6988239891505645,False,True,0.0,0.0,1.0,0.25,0.952449825499463,0.9565508457576775,0.9081254157416018,0.47154054629222664,0.33973533250893106,0.02915374782433553,0.01056619597213676,0.14613180515759305,False,0
0.46153846153846156,0.19692049866217218,True,False,0.5,0.75,1.0,0.5,0.254466023074132,0.8876270726160476,0.6267749474377318,0.14296177605932844,0.32044220215448405,0.05827755655843273,0.5051437619737766,0.6189111747851004,False,1
0.4871794871794871,0.43784518937736583,False,False,0.25,1.0,0.0,0.5,0.09732069808074614,0.15456499415164895,0.08740736237135308,0.2468610502523502,0.24520424518233785,0.32076150478809656,0.28077037909838953,0.9770773638968482,True,0
0.6923076923076924,0.11390019411040578,True,False,0.75,0.5,0.5,0.75,0.1245166941337334,0.546960552175349,0.4254354782416081,0.14141077196907897,0.5065363325874455,0.15123623619465593,0.6773264495543508,0.48997134670487097,False,0
0.41025641025641024,0.09852933119681972,True,False,0.75,0.0,0.5,0.25,0.10934964654285079,0.44640050986138136,0.40490847739769065,0.10137913719133787,0.3976587385275243,0.12938693724334707,0.6353153135833914,0.28939828080229213,False,1
0.3076923076923077,0.05500916971800959,True,False,1.0,0.5,0.75,0.25,0.10581717377506761,0.6684329513951129,0.5020627663242397,0.04062978671900275,0.2517479492091266,0.0657683967897191,0.965796466527144,0.5300859598853866,False,1
0.3846153846153846,0.3461397605447143,True,False,0.25,0.5,0.75,0.25,0.35215755953420025,0.7765283271157823,0.57595135673011,0.22320777294313002,0.2961974443528441,0.0617797388994586,0.2674731080583729,0.5415472779369628,False,1
0.3589743589743589,0.12121625633460706,True,False,0.75,0.75,0.0,0.25,0.006766517098061094,0.01188863098599785,0.024238657567755395,0.08036692447285307,0.2639991135646066,0.5212145320939872,0.7029239208947015,0.6017191977077365,False,0
0.3846153846153846,0.36128082485014945,False,False,0.25,1.0,0.25,0.25,0.13402179031687858,0.2916564370382557,0.18019834889335654,0.1889866334839123,0.21416982380702027,0.18395093117818284,0.3313577064485278,0.8739255014326646,True,1
0.7435897435897435,0.2663874119844909,False,True,0.25,0.5,0.5,0.75,0.2303613651341491,0.5920160503532913,0.4510837080758685,0.27504842926820705,0.5283065220996715,0.1472336411652894,0.35347749611867785,0.5157593123209168,False,1
0.28205128205128205,0.516467950003846,True,False,0.0,0.25,0.25,0.25,0.2731406386250401,0.3203623118738178,0.2954033310331283,0.32614078217643927,0.29837401486622694,0.14490739823830845,0.102726149334015,0.31518624641833815,False,0
0.20512820512820518,0.22986488996477336,False,True,0.5,0.5,0.0,0.25,0.026801265443060468,0.010171939692575321,0.03232276052304106,0.11777287574503467,0.20335158647781565,0.4265105041845572,0.3933841736393988,0.46704871060171915,False,0
0.5897435897435898,0.10933719127410832,False,False,0.75,0.75,0.5,0.5,0.11889563239243534,0.5772553228600408,0.41575898855154036,0.1096797026901487,0.4003819509081722,0.12627189786008994,0.7486873953471668,0.6074498567335245,True,1
0.9743589743589743,0.39989296887228154,False,True,0.25,0.5,0.0,1.0,0.1042542251588833,0.12543022648736243,0.11214291435641308,0.4680672850449097,0.6712895247719598,0.5534186331057713,0.21493667856569035,0.5186246418338107,False,1
0.17948717948717952,0.7811599996289267,False,False,0.0,0.75,0.25,0.0,0.3607013084633677,0.3652891893601332,0.2620838037105597,0.3387107913213214,0.14756020635039596,0.10513796347797902,0.05477890582964148,0.644699140401146,True,1
0.15384615384615385,0.3010178181700002,False,False,0.5,1.0,1.0,0.0,0.2889653939046858,0.8681672099643192,0.5219801901523838,0.09854383666180949,0.0855031841409497,0.024393356530162523,0.41665580227013255,0.9169054441260744,True,1
0.9487179487179488,0.1353973241963746,False,False,0.75,1.0,1.0,1.0,0.19690548349056755,0.9573279340151093,0.609749488917405,0.16765095103349759,0.5364707094709277,0.103780131110905,0.7430956430494863,0.8051575931232091,True,1
0.923076923076923,0.2243198335609409,False,False,0.5,1.0,0.5,1.0,0.13379372302533404,0.44275940073132236,0.2870674767469541,0.239532775495878,0.5276252359413943,0.23162994535592954,0.5072200328156486,0.790830945558739,True,1
0.9487179487179488,0.46428149287039333,True,False,0.0,0.25,0.5,1.0,0.3612424499951078,0.5427582159119357,0.45591240885169493,0.5681316231175337,0.7287706622350695,0.19601064349862943,0.14158988534517927,0.37535816618911166,False,0
0.2564102564102564,0.25737700270266484,True,False,0.25,0.25,0.0,0.25,0.061610305252302155,0.087272852881802,0.09809127644540874,0.15430752200114842,0.25787266996341307,0.3099337874330802,0.32881060115266225,0.38968481375358155,False,0
0.8205128205128206,0.08260002034847364,False,True,1.0,0.5,0.25,0.75,0.04731844397698143,0.25039583872568605,0.20270180908273408,0.13208830181400946,0.5751834959976597,0.33165645476111977,0.8157713481234729,0.5186246418338107,False,0
0.3076923076923077,0.4924266857066377,True,False,0.0,0.75,0.25,0.25,0.14526482451641246,0.17575021319380682,0.1360810161351504,0.2657133464488888,0.22902754159092398,0.23608687128131986,0.17143831165229698,0.6189111747851004,False,0
0.4871794871794871,0.12598016484522626,False,False,1.0,1.0,0.5,0.5,0.09910642962277597,0.49387339326554547,0.31957948175019624,0.08996781782011876,0.2886176645966423,0.1302684544695176,0.7702067889591124,0.790830945558739,True,1
0.7948717948717948,0.34968726888369983,True,False,0.25,0.75,1.0,0.75,0.3787494562575754,0.8497060144792001,0.6178463922585474,0.34971879948161255,0.5377479095512896,0.10224059983205186,0.27092576562157766,0.5702005730659025,False,1
0.923076923076923,0.12463672659942479,False,True,0.75,0.5,0.0,1.0,0.007802974919656362,0.008598900381505958,0.025907668044179294,0.18434348886305144,0.6286685902720527,0.9010039739930491,0.6645344870217255,0.5415472779369628,False,0
0.23076923076923073,0.13040822129246663,False,False,1.0,1.0,0.5,0.25,0.09684896638397611,0.4759211396005484,0.305499599455484,0.051605304771300334,0.14532818486009408,0.08738418113897839,0.7605229056865539,0.8051575931232091,True,1
0.33333333333333337,0.7253265745745748,True,False,0.0,0.5,0.25,0.25,0.32802185025386843,0.32449963043655994,0.2532245154237014,0.4217041715135915,0.26609831237178627,0.1557430883435804,0.057073072967842226,0.5358166189111746,False,1
0.17948717948717952,0.11677817982331054,True,False,0.75,0.75,0.0,0.0,0.008342977929043989,0.024686507695342974,0.03175844297397998,0.047518507987469566,0.15225450493378373,0.3765060751848542,0.7277214116865296,0.6217765042979941,False,0
0.5897435897435898,0.08864590866422425,True,False,0.75,0.25,0.5,0.5,0.10203486969796219,0.4807531985260375,0.3993955904954676,0.11316605700615004,0.4749358263156407,0.15305354314299977,0.7302081671100942,0.40401146131805143,False,1
0.23076923076923073,0.08700448516444576,True,False,1.0,0.5,0.5,0.25,0.0973785003377877,0.5115787211389639,0.38546109581348964,0.04587494931269384,0.20051833847739692,0.07994020048861444,0.8094070525680036,0.5444126074498568,False,1
0.3589743589743589,0.043655661981132854,False,True,0.75,0.0,0.0,0.25,0.007741275259259765,0.01980752756429252,0.08366323663292793,0.07788056851482408,0.4744696439259619,0.4981253648972593,0.7185070447423935,0.02865329512893977,False,1
0.6410256410256411,0.07691726260880263,False,True,0.75,0.0,0.75,0.75,0.17121405649886445,0.7362198284416895,0.6991569423829881,0.13817854627451362,0.6235797462018609,0.10134768760179996,0.6536014262848717,0.16905444126074487,False,1
0.20512820512820518,0.22281500419019393,False,False,0.5,0.75,0.25,0.25,0.07774210605000638,0.20382436119519629,0.15580037026636398,0.10100701418640534,0.1687015260653903,0.18170687839282026,0.45343205323264313,0.6160458452722062,True,0
0.41025641025641024,0.19612664136300592,False,False,0.75,1.0,0.75,0.25,0.17966911792757492,0.7229394767731485,0.4372124938247183,0.10720137639030333,0.22097141483379262,0.07230677247312406,0.6071686076674067,0.9054441260744985,True,1
0.8717948717948717,0.018232760467950027,False,True,1.0,0.0,0.75,1.0,0.12387625959385865,0.7016109004798282,0.7381173489703136,0.12896752659224756,0.8951629718259709,0.1396909407768381,0.8714717656792913,0.0372492836676217,False,0
0.6923076923076924,0.5235949034409286,False,False,0.25,1.0,0.5,0.75,0.23760732071989996,0.424934058317046,0.24484752801299922,0.364129323817701,0.3467847700210247,0.19328398396452756,0.21884846968358843,0.9856733524355299,True,1
0.6153846153846153,0.16325234845151407,False,False,0.75,1.0,1.0,0.5,0.21579364520086827,0.945869905298742,0.5979938246626454,0.1318037241984447,0.3508750370562028,0.06908925030647853,0.661779624857001,0.8194842406876788,True,1
0.8974358974358975,0.2418984755947816,False,False,0.5,1.0,0.0,1.0,0.03815264481221475,0.06773582960434518,0.053516383267345646,0.25869180009691883,0.5386598015741377,0.6581368733127573,0.4531397335386851,0.7220630372492836,True,1
0.717948717948718,0.5318446867920353,False,False,0.0,1.0,0.0,0.75,0.130358262716182,0.16180111645353965,0.10266449354110338,0.40491194360239335,0.39702202745115056,0.39584573949765056,0.18986761334850757,0.8510028653295127,True,0
0.3846153846153846,0.18153009670351897,False,True,0.5,0.5,0.0,0.25,0.03949288139154318,0.09485982319311656,0.08712799945734276,0.1246215346865204,0.2945501884688514,0.3572404050290759,0.5129488498938676,0.5472779369627507,False,0
0.33333333333333337,0.9432299202210485,False,False,0.0,1.0,0.0,0.25,0.15592411305235943,0.06994065469582533,0.04330728630675215,0.45167267213057904,0.18422195888560322,0.3734727482012722,0.04152450428896767,0.8882521489971347,True,0
0.8974358974358975,0.7990095373788161,False,True,0.0,0.25,1.0,1.0,0.9430762612376853,0.9936669340664515,0.7914454421465124,0.8669659695698095,0.6761644682605111,0.0934452116721384,0.020078804035873365,0.4097421203438394,False,0
0.8974358974358975,0.08103103236706577,False,True,0.75,0.0,0.75,1.0,0.18670865586465796,0.7666897873461407,0.7443123770754252,0.19334439730488043,0.8425733838405113,0.12949445641545043,0.6194872820045907,0.13467048710601714,False,0
